cluster_id,property,count,cluster_size
cluster_767,Fiber Coupling Efficiency,1,3
cluster_768,Density of Slow Surface States,1,3
cluster_768,Slow Surface State Density,1,3
cluster_768,Island density,1,3
cluster_769,SiHn/SiH ratio,1,3
cluster_769,Presence of Si,1,3
cluster_769,SiO2 etch rate,1,3
cluster_770,Emitter Resistance,1,3
cluster_770,Emitter sheet resistance,1,3
cluster_770,Common-emitter I–V characteristics,1,3
cluster_771,Photonic Stopband Position (Frequency),1,3
cluster_771,Interference Periodicity,1,3
cluster_771,3-dB Cut-off Frequency,1,3
cluster_772,Glassy Nature,1,3
cluster_772,Semicrystalline nature,1,3
cluster_772,Chemical nature,1,3
cluster_773,Environmental stability,1,3
cluster_773,Electrical Stability,1,3
cluster_773,Thermal Cycling Stability,1,3
cluster_774,SiO2-Si Interface Morphology/Structure,1,3
cluster_774,SiO2 Nano Dot Size,1,3
cluster_774,MoSe2 Layer Formation,1,3
cluster_775,NBE/DLE Ratio,1,3
cluster_775,NBE FWHM,1,3
cluster_775,NBO Charge,1,3
cluster_776,Aperture,1,3
cluster_776,Lens Type,1,3
cluster_776,Imaging,1,3
cluster_777,Relative EQE,1,3
cluster_777,Internal Quantum Efficiency (IQE) Peak,1,3
cluster_777,Calculated JSC from EQE,1,3
cluster_778,Internal quantum efficiency (IQE),1,3
cluster_778,Quantum Detection Efficiency,1,3
cluster_778,External Quantum Efﬁciency,1,3
cluster_779,Overall Cell Conversion Efficiency,1,3
cluster_779,Solar-to-Hydrogen Efficiency,1,3
cluster_779,Potential for Solar Energy Conversion,1,3
cluster_780,Full Width at Half-Minimum (FWHM) of TE0 Guided Mode,1,3
cluster_780,XRD Full Width at Half Maximum,1,3
cluster_780,Near-Field Width (FWHM),1,3
cluster_781,Linear Range,1,3
cluster_781,Dynamic Range,1,3
cluster_781,Operating Range,1,3
cluster_782,Visual Appearance,1,3
cluster_782,Physical appearance,1,3
cluster_782,Heterointerface Quality,1,3
cluster_783,Raman-active first order optical phonon mode,1,3
cluster_783,Surface-Enhanced Raman Scattering (SERS) Enhancement,1,3
cluster_783,ID/IG Ratio (Raman),1,3
cluster_784,Oscillator strength,1,3
cluster_784,Oscillator strength (f1) for fast component,1,3
cluster_784,Oscillator Strength of 1s1→1s2 Transition,1,3
cluster_785,Lateral Strain,1,3
cluster_785,Physical size,1,3
cluster_785,Tapered Section Length,1,3
cluster_786,Lattice Polarity,1,3
cluster_786,Birefringence,1,3
cluster_786,Piezoelectric Polarization Field,1,3
cluster_787,Electron Blocking Layer,1,3
cluster_787,Presence of Blocking Layer,1,3
cluster_787,Passivation layer,1,3
cluster_788,Boundary Condition,1,3
cluster_788,Operating Conditions,1,3
cluster_788,Condition,1,3
cluster_789,ESD Threshold Voltage,1,3
cluster_789,Forward sweep threshold voltage,1,3
cluster_789,Threshold Voltage Instability,1,3
cluster_790,Doping profile abruptness,1,3
cluster_790,p-GaN doping,1,3
cluster_790,Unintentional doping,1,3
cluster_791,Cooling Capacity,1,3
cluster_791,Annual Cooling Load,1,3
cluster_791,Heat treatment,1,3
cluster_792,Contribution to Dispersion Stability,1,3
cluster_792,Stability,1,3
cluster_792,Response Stability,1,3
cluster_793,Width of PBG,1,3
cluster_793,Terrace Width,1,3
cluster_793,Terrace Width (L),1,3
cluster_794,Collector area,1,3
cluster_794,Base-Collector Junction Area,1,3
cluster_794,Collector Current Ideality Factor,1,3
cluster_795,Superconducting transition temperature,1,3
cluster_795,Nematic to Isotropic Transition Temperature,1,3
cluster_795,Ferroelectric Phase Transition Temperature,1,3
cluster_796,Air-Fill Factor,1,3
cluster_796,Mean Velocity in Air Gap,1,3
cluster_796,Air-hole Radius,1,3
cluster_797,Zero-field Resistivity,1,3
cluster_797,Resistive Switching,1,3
cluster_797,Magneto-Resistance,1,3
cluster_798,Offset,1,3
cluster_798,HOMO Offset,1,3
cluster_798,Offset Voltage,1,3
cluster_799,Varshni parameter 'a' for direct bandgap,1,3
cluster_799,Parameter,1,3
cluster_799,Fitting parameter,1,3
cluster_800,Wall-Plug Efficiency (WPE),1,3
cluster_800,Cost of Electricity,1,3
cluster_800,Electrical mobility,1,3
cluster_801,Effective potential,1,3
cluster_801,Effective diffusion coefficient,1,3
cluster_801,Effective magnetic field,1,3
cluster_802,Charge Transfer Resistance (Rct),1,3
cluster_802,Diffusion resistance,1,3
cluster_802,Electrical connection,1,3
cluster_803,THz Generation Enhancement,1,3
cluster_803,THz Output Power,1,3
cluster_803,THz Detection Capability,1,3
cluster_804,Single-mode Output Power,1,3
cluster_804,Output power at 1-dB compression point,1,3
cluster_804,Fiber Coupled Output Power,1,3
cluster_805,c-axis Lattice Constant Deviation,1,3
cluster_805,Lattice Constant Perpendicular to Growth,1,3
cluster_805,Hole Radius / Lattice Constant Ratio,1,3
cluster_806,Electronic Behavior,1,3
cluster_806,Contribution to electronic states,1,3
cluster_806,Fermi level stabilization energy range,1,3
cluster_807,Size Fluctuations,1,3
cluster_807,Well-width Fluctuation,1,3
cluster_807,Composition fluctuations,1,3
cluster_808,Electrically Active Phosphorus Concentration,1,3
cluster_808,Phosphorous Concentration,1,3
cluster_808,P content,1,3
cluster_809,Z1/2 Defect Concentration,1,3
cluster_809,Vacancy Concentration,1,3
cluster_809,In-vacancy (VIn) Concentration,1,3
cluster_810,Effective Mass,1,3
cluster_810,Effective area,1,3
cluster_810,Concentration of trap ME3,1,3
cluster_811,Effective Potential Height for Electrons,1,3
cluster_811,Electron well depth,1,3
cluster_811,Fermi Energy Position,1,3
cluster_812,Hall Resistance,1,3
cluster_812,Zero-bias Resistance,1,3
cluster_812,Tunneling Resistance,1,3
cluster_813,Metallization,1,3
cluster_813,Recrystallization,1,3
cluster_813,Mineralization,1,3
cluster_814,Impact ionization coefficient,1,3
cluster_814,Hole Impact Ionization Coefficient,1,3
cluster_814,Ion channeling minimum yield,1,3
cluster_815,B value,1,3
cluster_815,B Content,1,3
cluster_815,Constant B,1,3
cluster_816,External Quantum Eﬃciency,1,3
cluster_816,Quantum Bit Error Rate,1,3
cluster_816,Quantum Coherence,1,3
cluster_817,Plane,1,3
cluster_817,Cleavage plane,1,3
cluster_817,Twin planes,1,3
cluster_818,Reciprocal Lattice Map,1,3
cluster_818,Lattice Image Contrast,1,3
cluster_818,Wurtzite Structure,1,3
cluster_819,Zn–O Bond Length,1,3
cluster_819,Sn/(Sn+Zn) composition,1,3
cluster_819,O–Si–N bond fraction,1,3
cluster_820,Si-O bending mode,1,3
cluster_820,Si-O-Si Bond Angle,1,3
cluster_820,Si-H Bond Stretching Absorption,1,3
cluster_821,Segregation,1,3
cluster_821,Indium Segregation,1,3
cluster_821,Segregation coefficient,1,3
cluster_822,Current Confinement Mechanism,1,3
cluster_822,Confinement,1,3
cluster_822,Reduced effective mass of electrons and heavy holes,1,3
cluster_823,Cyclic Stability,1,3
cluster_823,Cycle Stability,1,3
cluster_823,Stability (H2 Evolution),1,3
cluster_824,InN Molar Fraction,1,3
cluster_824,Molar fraction of nitrogen,1,3
cluster_824,GaSb Molar Fraction,1,3
cluster_825,Propagation,1,3
cluster_825,Propagation Angle,1,3
cluster_825,Propagation constant,1,3
cluster_826,Field-effect Mobility,1,3
cluster_826,Electrophoretic Mobility,1,3
cluster_826,Field-effect Mobility (sat),1,3
cluster_827,Total N Incorporation,1,3
cluster_827,Nitrogen Incorporation Rate,1,3
cluster_827,Total N Content,1,3
cluster_828,Presence of C-H Localized Vibrational Modes,1,3
cluster_828,Local vibrational mode (LVM) frequency,1,3
cluster_828,Resonant tunneling,1,3
cluster_829,Concentration of Neutral Mg Acceptors,1,3
cluster_829,Acceptor level,1,3
cluster_829,Mg Acceptor Ionization Energy,1,3
cluster_830,Tuning mechanism,1,3
cluster_830,Tuning rate,1,3
cluster_830,Tuning speed,1,3
cluster_831,Characteristic Time,1,3
cluster_831,Characteristic Parameter,1,3
cluster_831,Characteristic Length,1,3
cluster_832,Interdiffusion,1,3
cluster_832,Interfacial Area,1,3
cluster_832,Ablation Morphology,1,3
cluster_833,Open-circuit Potential,1,3
cluster_833,Open-circuit Voltage,1,3
cluster_833,Open circuit potential (OCP),1,3
cluster_834,Interconnection,1,3
cluster_834,Interconnect Technology,1,3
cluster_834,AlN/Si Interface,1,3
cluster_835,Etch Stop Layer,1,3
cluster_835,Etch Mask,1,3
cluster_835,Etch Track Depth,1,3
cluster_836,S content,1,3
cluster_836,Concentration of S Donors,1,3
cluster_836,S-parameter,1,3
cluster_837,QCSE (Max spectral shift Δλ),1,3
cluster_837,Fermi-level Shift,1,3
cluster_837,Diamagnetic shift,1,3
cluster_838,Corrosion potential,1,3
cluster_838,Contrast potential,1,3
cluster_838,Hydrostatic deformation potential,1,3
cluster_839,Hyperfine Constants,1,3
cluster_839,Elastic constants,1,3
cluster_839,Refractive Index (Imaginary Part),1,3
cluster_840,Presence of 2DEG,1,3
cluster_840,2DEG Formation,1,3
cluster_840,2DEG Mobility (Room Temperature),1,3
cluster_841,Number density and size distribution of QDs,1,3
cluster_841,Presence of CdTe QDs,1,3
cluster_841,Arrangement of QDs,1,3
cluster_842,Electronic Affinity,1,3
cluster_842,Diode structure,1,3
cluster_842,Magnetic Domain Structure,1,3
cluster_843,Coulomb interaction,1,3
cluster_843,Effective Mass of Electrons (Γ point),1,3
cluster_843,Overall Electron-hole Overlap Integral,1,3
cluster_844,Compensation factor,1,3
cluster_844,Capacity Factor,1,3
cluster_844,Multiplication Factor,1,3
cluster_845,Global Solar Radiation,1,3
cluster_845,Solar Blindness,1,3
cluster_845,Solar cell structure,1,3
cluster_846,Module Size,1,3
cluster_846,CPW Dimensions,1,3
cluster_846,Cluster Size,1,3
cluster_847,Dominant Acceptor,1,3
cluster_847,Donor-Acceptor (DA) Transition Character,1,3
cluster_847,Donor-Acceptor Separation,1,3
cluster_848,Void Size,1,3
cluster_848,Chip size,1,3
cluster_848,Resolution (feature size),1,3
cluster_849,Chemical State of Sn,1,3
cluster_849,Sn Oxidation States,1,3
cluster_849,Sn content,1,3
cluster_850,1H NMR Spectroscopy,1,3
cluster_850,Spectroelectrochemistry,1,3
cluster_850,Mössbauer Spectroscopy Component,1,3
cluster_851,Parasitic Parameters,1,3
cluster_851,Parasitic deposition,1,3
cluster_851,Parasitic Elements,1,3
cluster_852,Presence of C=O Group,1,3
cluster_852,C=O Stretching,1,3
cluster_852,CGI ratio,1,3
cluster_853,Nanorod alignment,1,3
cluster_853,Nanowire alignment,1,3
cluster_853,Minimum Achievable Nanopore Diameter,1,3
cluster_854,Regrowth interface quality,1,3
cluster_854,I–V-characteristics,1,3
cluster_854,Interface Quality with Sapphire,1,3
cluster_855,Stretching Parameter,1,3
cluster_855,Steepness parameter,1,3
cluster_855,Nonlinearity parameter,1,3
cluster_856,Vacancy type,1,3
cluster_856,Vacancy Distribution,1,3
cluster_856,Vacancy,1,3
cluster_857,Number of dots,1,3
cluster_857,Average NP size,1,3
cluster_857,Dot Structure Formation,1,3
cluster_858,Equivalent Noise Resistance,1,3
cluster_858,Equivalent Circuit,1,3
cluster_858,Equivalent Circuit Parameters,1,3
cluster_859,Presence of C-Si Bonds (XPS),1,3
cluster_859,Presence of Si–OH groups,1,3
cluster_859,Selectivity (IZO to SiO2),1,3
cluster_860,CBM Orbital Contribution,1,3
cluster_860,Energy difference between HOMO and ZnO CBM,1,3
cluster_860,Contribution to CBM,1,3
cluster_861,Behavior,1,3
cluster_861,Insulating behavior,1,3
cluster_861,Rectifying behavior,1,3
cluster_862,Polytypes,1,3
cluster_862,System Type,1,3
cluster_862,Type of Component,1,3
cluster_863,Ge Content,1,3
cluster_863,Ge Distribution Coefficient,1,3
cluster_863,Ge Incorporation,1,3
cluster_864,Source-drain separation,1,3
cluster_864,Drain Lag,1,3
cluster_864,Gate-Drain Separation,1,3
cluster_865,Hydrogen production rate,1,3
cluster_865,Hydrogen Incorporation,1,3
cluster_865,Hydrogenation,1,3
cluster_866,N content,1,3
cluster_866,Nominal N Content,1,3
cluster_866,In content (x),1,3
cluster_867,Device Active Area,1,3
cluster_867,Focused spot size,1,3
cluster_867,Total area,1,3
cluster_868,Au Nanoparticle Presence,1,3
cluster_868,Nanowire Growth,1,3
cluster_868,Presence of Nanocrystals,1,3
cluster_869,Accumulation,1,3
cluster_869,Fixed Oxide Charge,1,3
cluster_869,Total Charge,1,3
cluster_870,Cr Content,1,3
cluster_870,Cr(VI) reduction rate,1,3
cluster_870,Cr Substitution,1,3
cluster_871,Si-C bond stretching mode,1,3
cluster_871,Si-C Bond Stretching Vibration,1,3
cluster_871,Si–C Stretching Mode,1,3
cluster_872,Capacity after 1000 Cycles,1,3
cluster_872,Cycle Life,1,3
cluster_872,Number of SILAR Cycles,1,3
cluster_873,τ,1,3
cluster_873,Tauc parameter,1,3
cluster_873,Tauc coefficient,1,3
cluster_874,Graphene Coverage,1,3
cluster_874,Morphology - Patterned Graphene,1,3
cluster_874,Presence of graphene,1,3
cluster_875,Current loss by the top subcell in respect to middle one,1,3
cluster_875,Internal loss (αi),1,3
cluster_875,Open-Circuit Voltage Loss,1,3
cluster_876,Average Jsc,1,3
cluster_876,Calculated JSC,1,3
cluster_876,Jsc,1,3
cluster_877,Magnetic Field Dependence,1,3
cluster_877,Magnetic field strength,1,3
cluster_877,Magnetic Field Effect,1,3
cluster_878,Presence of V-pits,1,3
cluster_878,Rectified I-V Characteristics,1,3
cluster_878,Rectifying I-V Characteristics,1,3
cluster_879,Yield strength,1,3
cluster_879,Strength,1,3
cluster_879,Compressive Strength,1,3
cluster_880,In-content,1,3
cluster_880,In Content,1,3
cluster_880,InGaN well composition,1,3
cluster_881,Hall Scattering Factor,1,3
cluster_881,Quantized Hall Resistance,1,3
cluster_881,Hall Measurements,1,3
cluster_882,Model,1,3
cluster_882,Model description,1,3
cluster_882,Equivalent Circuit Models,1,3
cluster_883,Auger Lifetimes,1,3
cluster_883,Auger Coefficient,1,3
cluster_883,Auger parameter,1,3
cluster_884,qV<0xE2x80x99OC / E<0xE2x80x99G,1,3
cluster_884,Number of QW Pairs,1,3
cluster_884,Number of QW Periods,1,3
cluster_885,Mosaic spread,1,3
cluster_885,c-mosaic FWHM,1,3
cluster_885,Mosaic twist,1,3
cluster_886,Effective Bohr radius,1,3
cluster_886,Hydrodynamic radius,1,3
cluster_886,Boron Distribution,1,3
cluster_887,Critical magnetic field,1,3
cluster_887,Critical Point Parameter,1,3
cluster_887,Critical Exponents,1,3
cluster_888,Mott–Schottky Slope,1,3
cluster_888,Slope Angle,1,3
cluster_888,Slope of I-V curve,1,3
cluster_889,Increase in Jsc,1,3
cluster_889,Integrated JSC,1,3
cluster_889,Jsc Loss,1,3
cluster_890,Synthesis Conditions,1,3
cluster_890,Synthesis Method,1,3
cluster_890,Synthesis Duration,1,3
cluster_891,Aggregation,1,3
cluster_891,Aggregation State,1,3
cluster_891,Aggregation tendency,1,3
cluster_892,Aggregate Size,1,3
cluster_892,Granule Size,1,3
cluster_892,Agglomerate size,1,3
cluster_893,Number of Carbon Atoms,1,3
cluster_893,Presence of Carbon Clusters,1,3
cluster_893,Presence of Non-Diamond Carbon,1,3
cluster_894,Inclination,1,3
cluster_894,In-plane Rotation,1,3
cluster_894,Off Angle,1,3
cluster_895,Predominant Residual Donors,1,3
cluster_895,Residual Donor Species,1,3
cluster_895,Deep Donors,1,3
cluster_896,Substrate Cleaning Method,1,3
cluster_896,Role in Fabrication,1,3
cluster_896,Host Material,1,3
cluster_897,Substitution,1,3
cluster_897,Dissociation constant,1,3
cluster_897,Substitutional C Content,1,3
cluster_898,Reconstruction type,1,3
cluster_898,Reconstruction,1,3
cluster_898,Stability of Reconstructions,1,3
cluster_899,Flow Rate,1,3
cluster_899,Water Vapor Transmission Rate,1,3
cluster_899,Flux Rate,1,3
cluster_900,Diode Factor,1,3
cluster_900,Diode I-V Characteristics,1,3
cluster_900,Diode-Ideality Factor,1,3
cluster_901,Enthalpy of melting,1,3
cluster_901,Melting point,1,3
cluster_901,Enthalpy of Mixing,1,3
cluster_902,Se Content,1,3
cluster_902,Bi content,1,3
cluster_902,As Content,1,3
cluster_903,Dot Alignment Quality,1,3
cluster_903,Dot-to-dot Separation,1,3
cluster_903,Single-dot Fidelity,1,3
cluster_904,2Θ Position,1,3
cluster_904,2θ Value,1,3
cluster_904,FWHM of 2θ Scan,1,3
cluster_905,Open-circuit Voltage (V_oc),1,3
cluster_905,Open-circuit Voltage (VOC),1,3
cluster_905,Open-circuit Voltage Degradation,1,3
cluster_906,Not Explicitly Characterized,1,3
cluster_906,Not explicitly characterized in this paper,1,3
cluster_906,Not Explicitly Described,1,3
cluster_907,Voids,1,3
cluster_907,Presence of Voids,1,3
cluster_907,Void fraction,1,3
cluster_908,Tandem cell efficiency,1,3
cluster_908,Cellular Uptake,1,3
cluster_908,Number per unit cell,1,3
cluster_909,Internal Parameter,1,3
cluster_909,Parameter B,1,3
cluster_909,Parameter P,1,3
cluster_910,Mean Free Path,1,3
cluster_910,Inelastic Mean Free Path,1,3
cluster_910,Elastic mean free path,1,3
cluster_911,Mn incorporation,1,3
cluster_911,Incorporation Site,1,3
cluster_911,Incorporation confirmation,1,3
cluster_912,Aharonov–Bohm oscillations,1,3
cluster_912,Franz–Keldysh oscillations,1,3
cluster_912,SdH Oscillation,1,3
cluster_913,Emitter-Base Junction Ideality Factor,1,3
cluster_913,Schottky Junction Formation,1,3
cluster_913,"Dependence on Junction Type (pn vs np, n-n, n-n with different stabilizers, Reverse)",1,3
cluster_914,Angular Distribution Function,1,3
cluster_914,Homogeneous In Distribution,1,3
cluster_914,Rb distribution,1,3
cluster_915,Model Prediction,1,3
cluster_915,Model Assumption,1,3
cluster_915,Model Accuracy,1,3
cluster_916,Discharge Capacity,1,3
cluster_916,Rated Capacity,1,3
cluster_916,Storage capacity,1,3
cluster_917,Phase Noise vs. Offset Frequency,1,3
cluster_917,Front Facet Intensity Noise Level,1,3
cluster_917,Shot noise,1,3
cluster_918,Open Circuit Voltage (DSSC),1,3
cluster_918,Implied Open-Circuit Voltage (iVOC) (pre-ELO),1,3
cluster_918,Open Circuit Voltage (Voc) with PTB7-Th,1,3
cluster_919,Characteristic impedance,1,3
cluster_919,Acoustic Impedance,1,3
cluster_919,Real part of impedance,1,3
cluster_920,Reactant,1,3
cluster_920,State,1,3
cluster_920,Ionic State,1,3
cluster_921,Data rate,1,3
cluster_921,Bit Rate,1,3
cluster_921,Intersystem Crossing Rate,1,3
cluster_922,Ga–C asymmetric stretching mode,1,3
cluster_922,Presence of C-H stretching vibrations (sp2-C),1,3
cluster_922,Si-H Wagging Mode,1,3
cluster_923,Design Optimization,1,3
cluster_923,Optimized Geometric Parameters,1,3
cluster_923,Fine Structure Splitting (FSS),1,3
cluster_924,Core-Shell Structure Confirmation,1,3
cluster_924,Ligand Shell Composition,1,3
cluster_924,Core-Shell Interface,1,3
cluster_925,Screw-type TD Density,1,3
cluster_925,Screw-type TDD,1,3
cluster_925,Screw TDD,1,3
cluster_926,Reproducibility,1,3
cluster_926,Reproducibility (RSD),1,3
cluster_926,Run-to-run Reproducibility,1,3
cluster_927,Total Proton Implantation Dose,1,3
cluster_927,Implantation Total Dose,1,3
cluster_927,0.4 µm Line/Space Clearing Dose,1,3
cluster_928,Levelized Cost of Electricity,1,3
cluster_928,Cost,1,3
cluster_928,Investment Cost,1,3
cluster_929,Dominant Nonlinear Susceptibility Component,1,3
cluster_929,Nonlinear susceptibility,1,3
cluster_929,Second-order Susceptibility,1,3
cluster_930,Ligand exchange,1,3
cluster_930,Interdot Coulomb Interaction,1,3
